RETAILER,REGION,CHANNEL,SEGMENT,DATE,SALE
Target,America,DTC,Chocolates,2025-01-19,116117.85
Target,America,Wholesale,Chocolates,2025-01-20,141748.93
Target,America,DTC,Chocolates,2025-01-20,133035.28
Target,America,Wholesale,Chocolates,2025-01-21,163678.97
Target,America,DTC,Chocolates,2025-01-21,117989.48
Target,America,Wholesale,Chocolates,2025-01-22,117473.90
Target,America,DTC,Chocolates,2025-01-22,102264.29
Target,America,Wholesale,Chocolates,2025-01-23,144007.54
Target,America,DTC,Chocolates,2025-01-23,106277.05
Target,America,Wholesale,Chocolates,2025-01-24,134520.67
Target,America,DTC,Chocolates,2025-01-24,111035.67
Target,America,Wholesale,Chocolates,2025-01-25,126930.79
Target,America,DTC,Chocolates,2025-01-25,105073.72
Target,America,Wholesale,Chocolates,2025-01-26,154172.26
Target,America,DTC,Chocolates,2025-01-26,93422.51
Target,America,Wholesale,Chocolates,2025-01-27,170092.54
Target,America,DTC,Chocolates,2025-01-27,133825.99
Target,America,Wholesale,Chocolates,2025-01-28,164989.92
Target,America,DTC,Chocolates,2025-01-28,117351.41
Target,America,Wholesale,Chocolates,2025-01-29,149706.62
Target,America,DTC,Chocolates,2025-01-29,98265.39
Target,America,Wholesale,Chocolates,2025-01-30,117178.33
Target,America,DTC,Chocolates,2025-01-30,115459.25
Target,America,Wholesale,Chocolates,2025-01-31,145980.81
Target,America,DTC,Chocolates,2025-01-31,112521.91
Target,America,Wholesale,Chocolates,2025-02-01,111674.73
Target,America,DTC,Chocolates,2025-02-01,100735.96
Target,America,Wholesale,Chocolates,2025-02-02,126347.75
Target,America,DTC,Chocolates,2025-02-02,91968.90
Target,America,Wholesale,Chocolates,2025-02-03,146846.64
Target,America,DTC,Chocolates,2025-02-03,126577.82
Target,America,Wholesale,Chocolates,2025-02-04,172318.19
Target,America,DTC,Chocolates,2025-02-04,132060.77
Target,America,Wholesale,Chocolates,2025-02-05,110687.11
Target,America,DTC,Chocolates,2025-02-05,101757.38
Target,America,Wholesale,Chocolates,2025-02-06,145721.54
Target,America,DTC,Chocolates,2025-02-06,93938.21
Target,America,Wholesale,Chocolates,2025-02-07,124111.95
Target,America,DTC,Chocolates,2025-02-07,105569.52
Target,America,Wholesale,Chocolates,2025-02-08,136778.35
Target,America,DTC,Chocolates,2025-02-08,90252.56
Target,America,Wholesale,Chocolates,2025-02-09,144646.79
Target,America,DTC,Chocolates,2025-02-09,109995.48
Target,America,Wholesale,Chocolates,2025-02-10,140771.79
Target,America,DTC,Chocolates,2025-02-10,131144.55
Target,America,Wholesale,Chocolates,2025-02-11,146361.19
Target,America,DTC,Chocolates,2025-02-11,99878.70
Target,America,Wholesale,Chocolates,2025-02-12,131583.78
Target,America,DTC,Chocolates,2025-02-12,107876.71
Target,America,Wholesale,Chocolates,2025-02-13,110748.73
Target,America,DTC,Chocolates,2025-02-13,88816.22
Target,America,Wholesale,Chocolates,2025-02-14,137018.06
Target,America,DTC,Chocolates,2025-02-14,99532.91
Target,America,Wholesale,Chocolates,2025-02-15,112176.81
Target,America,DTC,Chocolates,2025-02-15,86710.17
Target,America,Wholesale,Chocolates,2025-02-16,128816.84
Target,America,DTC,Chocolates,2025-02-16,84005.96
Target,America,Wholesale,Chocolates,2025-02-17,151105.63
Target,America,DTC,Chocolates,2025-02-17,133620.41
Target,America,Wholesale,Chocolates,2025-02-18,131177.98
Target,America,DTC,Chocolates,2025-02-18,127097.06
Target,America,Wholesale,Chocolates,2025-02-19,125361.17
Target,America,DTC,Chocolates,2025-02-19,98951.61
Target,America,Wholesale,Chocolates,2025-02-20,144085.51
Target,America,DTC,Chocolates,2025-02-20,97321.74
Target,America,Wholesale,Chocolates,2025-02-21,129712.63
Target,America,DTC,Chocolates,2025-02-21,102577.89
Target,America,Wholesale,Chocolates,2025-02-22,112594.48
Target,America,DTC,Chocolates,2025-02-22,112267.10
Target,America,Wholesale,Chocolates,2025-02-23,117304.90
Target,America,DTC,Chocolates,2025-02-23,98515.42
Target,America,Wholesale,Chocolates,2025-02-24,168965.36
Target,America,DTC,Chocolates,2025-02-24,110011.50
Target,America,Wholesale,Chocolates,2025-02-25,144036.36
Target,America,DTC,Chocolates,2025-02-25,101379.10
Target,America,Wholesale,Chocolates,2025-02-26,137546.31
Target,America,DTC,Chocolates,2025-02-26,96627.01
Target,America,Wholesale,Gift Sets,2024-01-01,151946.86
Target,America,DTC,Gift Sets,2024-01-01,106439.23
Target,America,Wholesale,Gift Sets,2024-01-02,132536.68
Target,America,DTC,Gift Sets,2024-01-02,112483.18
Target,America,Wholesale,Gift Sets,2024-01-03,141958.38
Target,America,DTC,Gift Sets,2024-01-03,98315.61
Target,America,Wholesale,Gift Sets,2024-01-04,150492.20
Target,America,DTC,Gift Sets,2024-01-04,96243.73
Target,America,Wholesale,Gift Sets,2024-01-05,137477.62
Target,America,DTC,Gift Sets,2024-01-05,99222.48
Target,America,Wholesale,Gift Sets,2024-01-06,167335.65
Target,America,DTC,Gift Sets,2024-01-06,110484.90
Target,America,Wholesale,Gift Sets,2024-01-07,149410.08
Target,America,DTC,Gift Sets,2024-01-07,127677.74
Target,America,Wholesale,Gift Sets,2024-01-08,126623.83
Target,America,DTC,Gift Sets,2024-01-08,93961.43
Target,America,Wholesale,Gift Sets,2024-01-09,127396.17
Target,America,DTC,Gift Sets,2024-01-09,115882.97
Target,America,Wholesale,Gift Sets,2024-01-10,146925.90
Target,America,DTC,Gift Sets,2024-01-10,110509.62
Target,America,Wholesale,Gift Sets,2024-01-11,134230.94
Target,America,DTC,Gift Sets,2024-01-11,107560.47
Target,America,Wholesale,Gift Sets,2024-01-12,147681.03
Target,America,DTC,Gift Sets,2024-01-12,119000.54
Target,America,Wholesale,Gift Sets,2024-01-13,165340.85
Target,America,DTC,Gift Sets,2024-01-13,115359.05
Target,America,Wholesale,Gift Sets,2024-01-14,151053.90
Target,America,DTC,Gift Sets,2024-01-14,115223.68
Target,America,Wholesale,Gift Sets,2024-01-15,150261.84
Target,America,DTC,Gift Sets,2024-01-15,114503.92
Target,America,Wholesale,Gift Sets,2024-01-16,122114.63
Target,America,DTC,Gift Sets,2024-01-16,105181.68
Target,America,Wholesale,Gift Sets,2024-01-17,122095.72
Target,America,DTC,Gift Sets,2024-01-17,98592.85
Target,America,Wholesale,Gift Sets,2024-01-18,130544.40
Target,America,DTC,Gift Sets,2024-01-18,99540.08
Target,America,Wholesale,Gift Sets,2024-01-19,137600.34
Target,America,DTC,Gift Sets,2024-01-19,100866.46
Target,America,Wholesale,Gift Sets,2024-01-20,140366.51
Target,America,DTC,Gift Sets,2024-01-20,146214.18
Target,America,Wholesale,Gift Sets,2024-01-21,152138.65
Target,America,DTC,Gift Sets,2024-01-21,125304.39
Target,America,Wholesale,Gift Sets,2024-01-22,114522.11
Target,America,DTC,Gift Sets,2024-01-22,101980.15
Target,America,Wholesale,Gift Sets,2024-01-23,128095.65
Target,America,DTC,Gift Sets,2024-01-23,108615.81
Target,America,Wholesale,Gift Sets,2024-01-24,114056.05
Target,America,DTC,Gift Sets,2024-01-24,116946.71
Target,America,Wholesale,Gift Sets,2024-01-25,136353.55
Target,America,DTC,Gift Sets,2024-01-25,113920.12
Target,America,Wholesale,Gift Sets,2024-01-26,134767.55
Target,America,DTC,Gift Sets,2024-01-26,110142.79
Target,America,Wholesale,Gift Sets,2024-01-27,173315.49
Target,America,DTC,Gift Sets,2024-01-27,121477.50
Target,America,Wholesale,Gift Sets,2024-01-28,168834.40
Target,America,DTC,Gift Sets,2024-01-28,136917.33
Target,America,Wholesale,Gift Sets,2024-01-29,150881.18
Target,America,DTC,Gift Sets,2024-01-29,118078.89
Target,America,Wholesale,Gift Sets,2024-01-30,144596.81
Target,America,DTC,Gift Sets,2024-01-30,105883.18
Target,America,Wholesale,Gift Sets,2024-01-31,151989.02
Target,America,DTC,Gift Sets,2024-01-31,106925.31
Target,America,Wholesale,Gift Sets,2024-02-01,113740.08
Target,America,DTC,Gift Sets,2024-02-01,91650.78
Target,America,Wholesale,Gift Sets,2024-02-02,127885.48
Target,America,DTC,Gift Sets,2024-02-02,96193.67
Target,America,Wholesale,Gift Sets,2024-02-03,170821.31
Target,America,DTC,Gift Sets,2024-02-03,121921.57
Target,America,Wholesale,Gift Sets,2024-02-04,161943.34
Target,America,DTC,Gift Sets,2024-02-04,106604.55
Target,America,Wholesale,Gift Sets,2024-02-05,120074.30
Target,America,DTC,Gift Sets,2024-02-05,101994.51
Target,America,Wholesale,Gift Sets,2024-02-06,120341.65
Target,America,DTC,Gift Sets,2024-02-06,107579.66
Target,America,Wholesale,Gift Sets,2024-02-07,128651.49
Target,America,DTC,Gift Sets,2024-02-07,103653.11
Target,America,Wholesale,Gift Sets,2024-02-08,124327.84
Target,America,DTC,Gift Sets,2024-02-08,113619.14
Target,America,Wholesale,Gift Sets,2024-02-09,113058.54
Target,America,DTC,Gift Sets,2024-02-09,108380.44
Target,America,Wholesale,Gift Sets,2024-02-10,157793.20
Target,America,DTC,Gift Sets,2024-02-10,107190.45
Target,America,Wholesale,Gift Sets,2024-02-11,154007.90
Target,America,DTC,Gift Sets,2024-02-11,104254.69
Target,America,Wholesale,Gift Sets,2024-02-12,121466.92
Target,America,DTC,Gift Sets,2024-02-12,103872.37
Target,America,Wholesale,Gift Sets,2024-02-13,134292.29
Target,America,DTC,Gift Sets,2024-02-13,106242.23
Target,America,Wholesale,Gift Sets,2024-02-14,127736.71
Target,America,DTC,Gift Sets,2024-02-14,86005.44
Target,America,Wholesale,Gift Sets,2024-02-15,123500.59
Target,America,DTC,Gift Sets,2024-02-15,89829.89
Target,America,Wholesale,Gift Sets,2024-02-16,129173.67
Target,America,DTC,Gift Sets,2024-02-16,87633.77
Target,America,Wholesale,Gift Sets,2024-02-17,146269.68
Target,America,DTC,Gift Sets,2024-02-17,103787.05
Target,America,Wholesale,Gift Sets,2024-02-18,148707.74
Target,America,DTC,Gift Sets,2024-02-18,108191.41
Target,America,Wholesale,Gift Sets,2024-02-19,136437.58
Target,America,DTC,Gift Sets,2024-02-19,109578.30
Target,America,Wholesale,Gift Sets,2024-02-20,140856.67
Target,America,DTC,Gift Sets,2024-02-20,114459.01
Target,America,Wholesale,Gift Sets,2024-02-21,124675.87
Target,America,DTC,Gift Sets,2024-02-21,103383.71
Target,America,Wholesale,Gift Sets,2024-02-22,117060.56
Target,America,DTC,Gift Sets,2024-02-22,112173.11
Target,America,Wholesale,Gift Sets,2024-02-23,129458.05
Target,America,DTC,Gift Sets,2024-02-23,98018.60
Target,America,Wholesale,Gift Sets,2024-02-24,154418.00
Target,America,DTC,Gift Sets,2024-02-24,129448.31
Target,America,Wholesale,Gift Sets,2024-02-25,144827.71
Target,America,DTC,Gift Sets,2024-02-25,129574.59
Target,America,Wholesale,Gift Sets,2024-02-26,139565.27
Target,America,DTC,Gift Sets,2024-02-26,108463.92
Target,America,Wholesale,Gift Sets,2024-02-27,133843.43
Target,America,DTC,Gift Sets,2024-02-27,98736.14
Target,America,Wholesale,Gift Sets,2024-02-28,135013.84
Target,America,DTC,Gift Sets,2024-02-28,111357.25
Target,America,Wholesale,Gift Sets,2024-02-29,133778.27
Target,America,DTC,Gift Sets,2024-02-29,111274.31
Target,America,Wholesale,Gift Sets,2024-03-01,138197.61
Target,America,DTC,Gift Sets,2024-03-01,104909.81
Target,America,Wholesale,Gift Sets,2024-03-02,156668.27
Target,America,DTC,Gift Sets,2024-03-02,141552.84
Target,America,Wholesale,Gift Sets,2024-03-03,173010.92
Target,America,DTC,Gift Sets,2024-03-03,129668.46
Target,America,Wholesale,Gift Sets,2024-03-04,136509.82
Target,America,DTC,Gift Sets,2024-03-04,117258.61
Target,America,Wholesale,Gift Sets,2024-03-05,129215.61
Target,America,DTC,Gift Sets,2024-03-05,113090.61
Target,America,Wholesale,Gift Sets,2024-03-06,135800.97
Target,America,DTC,Gift Sets,2024-03-06,132677.19
Target,America,Wholesale,Gift Sets,2024-03-07,154052.44
Target,America,DTC,Gift Sets,2024-03-07,121133.51
Target,America,Wholesale,Gift Sets,2024-03-08,160614.94
Target,America,DTC,Gift Sets,2024-03-08,103857.68
Target,America,Wholesale,Gift Sets,2024-03-09,173472.41
Target,America,DTC,Gift Sets,2024-03-09,135713.38
Target,America,Wholesale,Gift Sets,2024-03-10,179691.56
Target,America,DTC,Gift Sets,2024-03-10,155900.62
Target,America,Wholesale,Gift Sets,2024-03-11,132797.53
Target,America,DTC,Gift Sets,2024-03-11,111682.61
Target,America,Wholesale,Gift Sets,2024-03-12,153169.71
Target,America,DTC,Gift Sets,2024-03-12,131643.38
Target,America,Wholesale,Gift Sets,2024-03-13,134555.79
Target,America,DTC,Gift Sets,2024-03-13,121309.41
Target,America,Wholesale,Gift Sets,2024-03-14,170242.82
Target,America,DTC,Gift Sets,2024-03-14,113311.72
Target,America,Wholesale,Gift Sets,2024-03-15,159359.36
Target,America,DTC,Gift Sets,2024-03-15,108032.24
Target,America,Wholesale,Gift Sets,2024-03-16,207395.54
Target,America,DTC,Gift Sets,2024-03-16,141821.66
Target,America,Wholesale,Gift Sets,2024-03-17,195588.10
Target,America,DTC,Gift Sets,2024-03-17,151765.08
Target,America,Wholesale,Gift Sets,2024-03-18,139553.81
Target,America,DTC,Gift Sets,2024-03-18,107032.23
Target,America,Wholesale,Gift Sets,2024-03-19,158191.42
Target,America,DTC,Gift Sets,2024-03-19,118632.41
Target,America,Wholesale,Gift Sets,2024-03-20,130721.26
Target,America,DTC,Gift Sets,2024-03-20,106346.55
Target,America,Wholesale,Gift Sets,2024-03-21,144936.50
Target,America,DTC,Gift Sets,2024-03-21,99405.96
Target,America,Wholesale,Gift Sets,2024-03-22,166222.04
Target,America,DTC,Gift Sets,2024-03-22,125051.10
Target,America,Wholesale,Gift Sets,2024-03-23,197579.46
Target,America,DTC,Gift Sets,2024-03-23,152661.66
Target,America,Wholesale,Gift Sets,2024-03-24,175187.42
Target,America,DTC,Gift Sets,2024-03-24,122087.40
Target,America,Wholesale,Gift Sets,2024-03-25,140972.68
Target,America,DTC,Gift Sets,2024-03-25,122553.31
Target,America,Wholesale,Gift Sets,2024-03-26,131207.11
Target,America,DTC,Gift Sets,2024-03-26,116466.18
Target,America,Wholesale,Gift Sets,2024-03-27,160368.24
Target,America,DTC,Gift Sets,2024-03-27,114209.35
Target,America,Wholesale,Gift Sets,2024-03-28,153952.54
Target,America,DTC,Gift Sets,2024-03-28,119449.98
Target,America,Wholesale,Gift Sets,2024-03-29,173357.17
Target,America,DTC,Gift Sets,2024-03-29,109369.75
Target,America,Wholesale,Gift Sets,2024-03-30,170663.32
Target,America,DTC,Gift Sets,2024-03-30,147168.53
Target,America,Wholesale,Gift Sets,2024-03-31,158903.64
Target,America,DTC,Gift Sets,2024-03-31,148076.82
Target,America,Wholesale,Gift Sets,2024-04-01,156382.15
Target,America,DTC,Gift Sets,2024-04-01,112869.94
Target,America,Wholesale,Gift Sets,2024-04-02,129470.45
Target,America,DTC,Gift Sets,2024-04-02,119567.49
Target,America,Wholesale,Gift Sets,2024-04-03,164644.24
Target,America,DTC,Gift Sets,2024-04-03,113656.68
Target,America,Wholesale,Gift Sets,2024-04-04,144165.59
Target,America,DTC,Gift Sets,2024-04-04,108560.43
Target,America,Wholesale,Gift Sets,2024-04-05,137749.42
Target,America,DTC,Gift Sets,2024-04-05,122630.72
Target,America,Wholesale,Gift Sets,2024-04-06,183857.26
Target,America,DTC,Gift Sets,2024-04-06,155467.40
Target,America,Wholesale,Gift Sets,2024-04-07,167447.72
Target,America,DTC,Gift Sets,2024-04-07,149453.99
Target,America,Wholesale,Gift Sets,2024-04-08,142144.63
Target,America,DTC,Gift Sets,2024-04-08,106884.79
Target,America,Wholesale,Gift Sets,2024-04-09,162296.28
Target,America,DTC,Gift Sets,2024-04-09,110667.55
Target,America,Wholesale,Gift Sets,2024-04-10,134419.85
Target,America,DTC,Gift Sets,2024-04-10,114062.09
Target,America,Wholesale,Gift Sets,2024-04-11,144069.03
Target,America,DTC,Gift Sets,2024-04-11,105073.93
Target,America,Wholesale,Gift Sets,2024-04-12,134041.61
Target,America,DTC,Gift Sets,2024-04-12,102401.62
Target,America,Wholesale,Gift Sets,2024-04-13,165653.87
Target,America,DTC,Gift Sets,2024-04-13,133602.52
Target,America,Wholesale,Gift Sets,2024-04-14,170626.76
Target,America,DTC,Gift Sets,2024-04-14,125234.94
Target,America,Wholesale,Gift Sets,2024-04-15,134055.98
Target,America,DTC,Gift Sets,2024-04-15,130701.14
Target,America,Wholesale,Gift Sets,2024-04-16,133949.19
Target,America,DTC,Gift Sets,2024-04-16,104996.54
Target,America,Wholesale,Gift Sets,2024-04-17,127437.25
Target,America,DTC,Gift Sets,2024-04-17,126873.35
Target,America,Wholesale,Gift Sets,2024-04-18,129547.34
Target,America,DTC,Gift Sets,2024-04-18,103935.96
Target,America,Wholesale,Gift Sets,2024-04-19,155458.99
Target,America,DTC,Gift Sets,2024-04-19,112297.57
Target,America,Wholesale,Gift Sets,2024-04-20,177911.26
Target,America,DTC,Gift Sets,2024-04-20,146805.65
Target,America,Wholesale,Gift Sets,2024-04-21,184773.89
Target,America,DTC,Gift Sets,2024-04-21,117987.93
Target,America,Wholesale,Gift Sets,2024-04-22,146266.43
Target,America,DTC,Gift Sets,2024-04-22,112019.87
Target,America,Wholesale,Gift Sets,2024-04-23,155546.26
Target,America,DTC,Gift Sets,2024-04-23,112687.45
Target,America,Wholesale,Gift Sets,2024-04-24,132909.23
Target,America,DTC,Gift Sets,2024-04-24,102953.64
Target,America,Wholesale,Gift Sets,2024-04-25,157570.51
Target,America,DTC,Gift Sets,2024-04-25,119149.25
Target,America,Wholesale,Gift Sets,2024-04-26,141475.83
Target,America,DTC,Gift Sets,2024-04-26,99312.68
Target,America,Wholesale,Gift Sets,2024-04-27,162585.45
Target,America,DTC,Gift Sets,2024-04-27,118950.29
Target,America,Wholesale,Gift Sets,2024-04-28,161289.36
Target,America,DTC,Gift Sets,2024-04-28,131604.76
Target,America,Wholesale,Gift Sets,2024-04-29,141425.96
Target,America,DTC,Gift Sets,2024-04-29,115528.11
Target,America,Wholesale,Gift Sets,2024-04-30,146076.21
Target,America,DTC,Gift Sets,2024-04-30,119613.71
Target,America,Wholesale,Gift Sets,2024-05-01,140976.31
Target,America,DTC,Gift Sets,2024-05-01,117748.93
Target,America,Wholesale,Gift Sets,2024-05-02,160224.62
Target,America,DTC,Gift Sets,2024-05-02,107375.68
Target,America,Wholesale,Gift Sets,2024-05-03,138925.88
Target,America,DTC,Gift Sets,2024-05-03,104180.38
Target,America,Wholesale,Gift Sets,2024-05-04,184629.37
Target,America,DTC,Gift Sets,2024-05-04,146294.54
Target,America,Wholesale,Gift Sets,2024-05-05,195640.28
Target,America,DTC,Gift Sets,2024-05-05,158307.25
Target,America,Wholesale,Gift Sets,2024-05-06,144097.10
Target,America,DTC,Gift Sets,2024-05-06,110875.48
Target,America,Wholesale,Gift Sets,2024-05-07,128662.09
Target,America,DTC,Gift Sets,2024-05-07,125370.17
Target,America,Wholesale,Gift Sets,2024-05-08,167812.97
Target,America,DTC,Gift Sets,2024-05-08,104792.19
Target,America,Wholesale,Gift Sets,2024-05-09,147316.81
Target,America,DTC,Gift Sets,2024-05-09,105397.19
Target,America,Wholesale,Gift Sets,2024-05-10,148741.20
Target,America,DTC,Gift Sets,2024-05-10,109842.70
Target,America,Wholesale,Gift Sets,2024-05-11,169165.42
Target,America,DTC,Gift Sets,2024-05-11,158181.99
Target,America,Wholesale,Gift Sets,2024-05-12,152229.24
Target,America,DTC,Gift Sets,2024-05-12,140022.61
Target,America,Wholesale,Gift Sets,2024-05-13,160279.93
Target,America,DTC,Gift Sets,2024-05-13,110472.74
Target,America,Wholesale,Gift Sets,2024-05-14,134282.00
Target,America,DTC,Gift Sets,2024-05-14,112651.87
Target,America,Wholesale,Gift Sets,2024-05-15,164424.17
Target,America,DTC,Gift Sets,2024-05-15,132236.81
Target,America,Wholesale,Gift Sets,2024-05-16,141899.11
Target,America,DTC,Gift Sets,2024-05-16,116785.94
Target,America,Wholesale,Gift Sets,2024-05-17,146898.51
Target,America,DTC,Gift Sets,2024-05-17,130097.93
Target,America,Wholesale,Gift Sets,2024-05-18,178170.51
Target,America,DTC,Gift Sets,2024-05-18,157021.17
Target,America,Wholesale,Gift Sets,2024-05-19,163849.81
Target,America,DTC,Gift Sets,2024-05-19,124752.46
Target,America,Wholesale,Gift Sets,2024-05-20,145614.24
Target,America,DTC,Gift Sets,2024-05-20,108144.18
Target,America,Wholesale,Gift Sets,2024-05-21,168764.71
Target,America,DTC,Gift Sets,2024-05-21,117591.08
Target,America,Wholesale,Gift Sets,2024-05-22,163410.01
Target,America,DTC,Gift Sets,2024-05-22,131269.80
Target,America,Wholesale,Gift Sets,2024-05-23,167161.79
Target,America,DTC,Gift Sets,2024-05-23,104281.16
Target,America,Wholesale,Gift Sets,2024-05-24,166468.57
Target,America,DTC,Gift Sets,2024-05-24,125475.18
Target,America,Wholesale,Gift Sets,2024-05-25,171914.55
Target,America,DTC,Gift Sets,2024-05-25,161410.62
Target,America,Wholesale,Gift Sets,2024-05-26,194516.98
Target,America,DTC,Gift Sets,2024-05-26,129697.09
Target,America,Wholesale,Gift Sets,2024-05-27,152540.86
Target,America,DTC,Gift Sets,2024-05-27,129671.19
Target,America,Wholesale,Gift Sets,2024-05-28,158356.46
Target,America,DTC,Gift Sets,2024-05-28,120029.57
Target,America,Wholesale,Gift Sets,2024-05-29,137563.04
Target,America,DTC,Gift Sets,2024-05-29,111727.87
Target,America,Wholesale,Gift Sets,2024-05-30,145162.46
Target,America,DTC,Gift Sets,2024-05-30,101285.78
Target,America,Wholesale,Gift Sets,2024-05-31,152461.01
Target,America,DTC,Gift Sets,2024-05-31,130848.45
Target,America,Wholesale,Gift Sets,2024-06-01,200940.66
Target,America,DTC,Gift Sets,2024-06-01,143171.08
Target,America,Wholesale,Gift Sets,2024-06-02,178383.77
Target,America,DTC,Gift Sets,2024-06-02,131747.29
Target,America,Wholesale,Gift Sets,2024-06-03,174275.40
Target,America,DTC,Gift Sets,2024-06-03,118176.41
Target,America,Wholesale,Gift Sets,2024-06-04,155671.65
Target,America,DTC,Gift Sets,2024-06-04,108406.58
Target,America,Wholesale,Gift Sets,2024-06-05,151951.83
Target,America,DTC,Gift Sets,2024-06-05,111561.16
Target,America,Wholesale,Gift Sets,2024-06-06,149503.51
Target,America,DTC,Gift Sets,2024-06-06,126677.93
Target,America,Wholesale,Gift Sets,2024-06-07,177114.35
Target,America,DTC,Gift Sets,2024-06-07,129442.57
Target,America,Wholesale,Gift Sets,2024-06-08,216550.99
Target,America,DTC,Gift Sets,2024-06-08,163104.24
Target,America,Wholesale,Gift Sets,2024-06-09,205090.38
Target,America,DTC,Gift Sets,2024-06-09,133638.15
Target,America,Wholesale,Gift Sets,2024-06-10,179968.38
Target,America,DTC,Gift Sets,2024-06-10,115152.52
Target,America,Wholesale,Gift Sets,2024-06-11,165197.47
Target,America,DTC,Gift Sets,2024-06-11,139479.10
Target,America,Wholesale,Gift Sets,2024-06-12,163890.12
Target,America,DTC,Gift Sets,2024-06-12,120630.02
Target,America,Wholesale,Gift Sets,2024-06-13,177486.96
Target,America,DTC,Gift Sets,2024-06-13,113524.81
Target,America,Wholesale,Gift Sets,2024-06-14,166904.00
Target,America,DTC,Gift Sets,2024-06-14,108230.09
Target,America,Wholesale,Gift Sets,2024-06-15,207701.10
Target,America,DTC,Gift Sets,2024-06-15,171253.72
Target,America,Wholesale,Gift Sets,2024-06-16,194173.26
Target,America,DTC,Gift Sets,2024-06-16,134731.06
Target,America,Wholesale,Gift Sets,2024-06-17,172023.67
Target,America,DTC,Gift Sets,2024-06-17,139775.88
Target,America,Wholesale,Gift Sets,2024-06-18,149594.35
Target,America,DTC,Gift Sets,2024-06-18,135296.45
Target,America,Wholesale,Gift Sets,2024-06-19,167295.05
Target,America,DTC,Gift Sets,2024-06-19,139989.81
Target,America,Wholesale,Gift Sets,2024-06-20,160158.46
Target,America,DTC,Gift Sets,2024-06-20,113236.56
Target,America,Wholesale,Gift Sets,2024-06-21,157752.59
Target,America,DTC,Gift Sets,2024-06-21,120100.06
Target,America,Wholesale,Gift Sets,2024-06-22,198972.15
Target,America,DTC,Gift Sets,2024-06-22,163094.44
Target,America,Wholesale,Gift Sets,2024-06-23,166762.77
Target,America,DTC,Gift Sets,2024-06-23,161973.07
Target,America,Wholesale,Gift Sets,2024-06-24,141167.75
Target,America,DTC,Gift Sets,2024-06-24,142538.07
Target,America,Wholesale,Gift Sets,2024-06-25,147985.02
Target,America,DTC,Gift Sets,2024-06-25,134759.46
Target,America,Wholesale,Gift Sets,2024-06-26,153400.12
Target,America,DTC,Gift Sets,2024-06-26,127052.08
Target,America,Wholesale,Gift Sets,2024-06-27,145713.13
Target,America,DTC,Gift Sets,2024-06-27,110927.25
Target,America,Wholesale,Gift Sets,2024-06-28,165565.70
Target,America,DTC,Gift Sets,2024-06-28,140771.78
Target,America,Wholesale,Gift Sets,2024-06-29,169482.52
Target,America,DTC,Gift Sets,2024-06-29,164107.99
Target,America,Wholesale,Gift Sets,2024-06-30,176090.88
Target,America,DTC,Gift Sets,2024-06-30,173482.36
Target,America,Wholesale,Gift Sets,2024-07-01,150073.11
Target,America,DTC,Gift Sets,2024-07-01,117819.28
Target,America,Wholesale,Gift Sets,2024-07-02,180482.85
Target,America,DTC,Gift Sets,2024-07-02,136939.42
Target,America,Wholesale,Gift Sets,2024-07-03,147790.07
Target,America,DTC,Gift Sets,2024-07-03,137972.01
Target,America,Wholesale,Gift Sets,2024-07-04,165261.10
Target,America,DTC,Gift Sets,2024-07-04,131259.43
Target,America,Wholesale,Gift Sets,2024-07-05,152335.22
Target,America,DTC,Gift Sets,2024-07-05,115237.92
Target,America,Wholesale,Gift Sets,2024-07-06,210827.04
Target,America,DTC,Gift Sets,2024-07-06,138431.78
Target,America,Wholesale,Gift Sets,2024-07-07,213525.48
Target,America,DTC,Gift Sets,2024-07-07,165162.46
Target,America,Wholesale,Gift Sets,2024-07-08,179155.79
Target,America,DTC,Gift Sets,2024-07-08,133583.11
Target,America,Wholesale,Gift Sets,2024-07-09,161855.20
Target,America,DTC,Gift Sets,2024-07-09,140891.47
Target,America,Wholesale,Gift Sets,2024-07-10,156296.90
Target,America,DTC,Gift Sets,2024-07-10,123989.69
Target,America,Wholesale,Gift Sets,2024-07-11,161136.93
Target,America,DTC,Gift Sets,2024-07-11,120807.50
Target,America,Wholesale,Gift Sets,2024-07-12,157657.45
Target,America,DTC,Gift Sets,2024-07-12,139724.48
Target,America,Wholesale,Gift Sets,2024-07-13,175976.86
Target,America,DTC,Gift Sets,2024-07-13,145873.33
Target,America,Wholesale,Gift Sets,2024-07-14,205306.09
Target,America,DTC,Gift Sets,2024-07-14,137377.78
Target,America,Wholesale,Gift Sets,2024-07-15,176406.01
Target,America,DTC,Gift Sets,2024-07-15,136082.96
Target,America,Wholesale,Gift Sets,2024-07-16,150060.65
Target,America,DTC,Gift Sets,2024-07-16,148767.48
Target,America,Wholesale,Gift Sets,2024-07-17,181214.64
Target,America,DTC,Gift Sets,2024-07-17,117919.95
Target,America,Wholesale,Gift Sets,2024-07-18,140165.07
Target,America,DTC,Gift Sets,2024-07-18,119500.91
Target,America,Wholesale,Gift Sets,2024-07-19,165200.00
Target,America,DTC,Gift Sets,2024-07-19,153633.51
Target,America,Wholesale,Gift Sets,2024-07-20,211077.87
Target,America,DTC,Gift Sets,2024-07-20,175424.56
Target,America,Wholesale,Gift Sets,2024-07-21,205766.44
Target,America,DTC,Gift Sets,2024-07-21,158508.59
Target,America,Wholesale,Gift Sets,2024-07-22,164019.06
