R_ID,CHANNEL,SEGMENT,DATE,SALE
CM001,DTC,Gift Sets,5/23/2024,56059.97
CM001,Wholesale,Gift Sets,5/24/2024,56101.11
CM001,DTC,Gift Sets,5/24/2024,53529.33
CM001,Wholesale,Gift Sets,5/25/2024,62798.22
CM001,DTC,Gift Sets,5/25/2024,66385.87
CM001,Wholesale,Gift Sets,5/26/2024,72805.99
CM001,DTC,Gift Sets,5/26/2024,68843.01
CM001,Wholesale,Gift Sets,5/27/2024,64341.93
CM001,DTC,Gift Sets,5/27/2024,52539.84
CM001,Wholesale,Gift Sets,5/28/2024,52134.59
CM001,DTC,Gift Sets,5/28/2024,58147.99
CM001,Wholesale,Gift Sets,5/29/2024,65783.42
CM001,DTC,Gift Sets,5/29/2024,56214.82
CM001,Wholesale,Gift Sets,5/30/2024,67018.67
CM001,DTC,Gift Sets,5/30/2024,57824.93
CM001,Wholesale,Gift Sets,5/31/2024,66334.76
CM001,DTC,Gift Sets,5/31/2024,56400.89
CM001,Wholesale,Gift Sets,6/1/2024,91880.48
CM001,DTC,Gift Sets,6/1/2024,60119.23
CM001,Wholesale,Gift Sets,6/2/2024,70253.03
CM001,DTC,Gift Sets,6/2/2024,66121.57
CM001,Wholesale,Gift Sets,6/3/2024,72499.73
CM001,DTC,Gift Sets,6/3/2024,57107.63
CM001,Wholesale,Gift Sets,6/4/2024,67799.65
CM001,DTC,Gift Sets,6/4/2024,57381.06
CM001,Wholesale,Gift Sets,6/5/2024,65816.19
CM001,DTC,Gift Sets,6/5/2024,50855.27
CM001,Wholesale,Gift Sets,6/6/2024,65213.49
CM001,DTC,Gift Sets,6/6/2024,59038.36
CM001,Wholesale,Gift Sets,6/7/2024,62628.84
CM001,DTC,Gift Sets,6/7/2024,59471.05
CM001,Wholesale,Gift Sets,6/8/2024,74707.09
CM001,DTC,Gift Sets,6/8/2024,64312.39
CM001,Wholesale,Gift Sets,6/9/2024,70783.81
CM001,DTC,Gift Sets,6/9/2024,59654.92
CM001,Wholesale,Gift Sets,6/10/2024,66113.38
CM001,DTC,Gift Sets,6/10/2024,65258.84
CM001,Wholesale,Gift Sets,6/11/2024,65917.09
CM001,DTC,Gift Sets,6/11/2024,60779.95
CM001,Wholesale,Gift Sets,6/12/2024,61454.53
CM001,DTC,Gift Sets,6/12/2024,54758.86
CM001,Wholesale,Gift Sets,6/13/2024,71220.46
CM001,DTC,Gift Sets,6/13/2024,55326.26
CM001,Wholesale,Gift Sets,6/14/2024,59537.17
CM001,DTC,Gift Sets,6/14/2024,55106.9
CM001,Wholesale,Gift Sets,6/15/2024,87568.71
CM001,DTC,Gift Sets,6/15/2024,60989.27
CM001,Wholesale,Gift Sets,6/16/2024,82419.3
CM001,DTC,Gift Sets,6/16/2024,65541.91
CM001,Wholesale,Gift Sets,6/17/2024,73349.07
CM001,DTC,Gift Sets,6/17/2024,60487.73
CM001,Wholesale,Gift Sets,6/18/2024,65163.21
CM001,DTC,Gift Sets,6/18/2024,53611.27
CM001,Wholesale,Gift Sets,6/19/2024,69636.69
CM001,DTC,Gift Sets,6/19/2024,59464.76
CM001,Wholesale,Gift Sets,6/20/2024,60006.62
CM001,DTC,Gift Sets,6/20/2024,60170.66
CM001,Wholesale,Gift Sets,6/21/2024,68715.91
CM001,DTC,Gift Sets,6/21/2024,62642.8
CM001,Wholesale,Gift Sets,6/22/2024,76968.94
CM001,DTC,Gift Sets,6/22/2024,79774.44
CM001,Wholesale,Gift Sets,6/23/2024,78707.43
CM001,DTC,Gift Sets,6/23/2024,65568.8
CM001,Wholesale,Gift Sets,6/24/2024,63666.27
CM001,DTC,Gift Sets,6/24/2024,63273.17
CM001,Wholesale,Gift Sets,6/25/2024,75677.23
CM001,DTC,Gift Sets,6/25/2024,65189.82
CM001,Wholesale,Gift Sets,6/26/2024,68154.9
CM001,DTC,Gift Sets,6/26/2024,64742.9
CM001,Wholesale,Gift Sets,6/27/2024,60977.43
CM001,DTC,Gift Sets,6/27/2024,63778.98
CM001,Wholesale,Gift Sets,6/28/2024,66614.88
CM001,DTC,Gift Sets,6/28/2024,65901.09
CM001,Wholesale,Gift Sets,6/29/2024,70438.41
CM001,DTC,Gift Sets,6/29/2024,79534.03
CM001,Wholesale,Gift Sets,6/30/2024,75404.05
CM001,DTC,Gift Sets,6/30/2024,74542.04
CM001,Wholesale,Gift Sets,7/1/2024,69417.27
CM001,DTC,Gift Sets,7/1/2024,59459.29
CM001,Wholesale,Gift Sets,7/2/2024,72427.88
CM001,DTC,Gift Sets,7/2/2024,51628.36
CM001,Wholesale,Gift Sets,7/3/2024,65641.93
CM001,DTC,Gift Sets,7/3/2024,53212.31
CM001,Wholesale,Gift Sets,7/4/2024,70504.07
CM001,DTC,Gift Sets,7/4/2024,59716.8
CM001,Wholesale,Gift Sets,7/5/2024,70112.81
CM001,DTC,Gift Sets,7/5/2024,52239.91
CM001,Wholesale,Gift Sets,7/6/2024,74638.71
CM001,DTC,Gift Sets,7/6/2024,63155.72
CM001,Wholesale,Gift Sets,7/7/2024,84709.24
CM001,DTC,Gift Sets,7/7/2024,76125.29
CM001,Wholesale,Gift Sets,7/8/2024,68865.27
CM001,DTC,Gift Sets,7/8/2024,62863.32
CM001,Wholesale,Gift Sets,7/9/2024,66664.12
CM001,DTC,Gift Sets,7/9/2024,60426.04
CM001,Wholesale,Gift Sets,7/10/2024,61698.75
CM001,DTC,Gift Sets,7/10/2024,52207.93
CM001,Wholesale,Gift Sets,7/11/2024,75898.01
CM001,DTC,Gift Sets,7/11/2024,66184.32
CM001,Wholesale,Gift Sets,7/12/2024,57904.1
CM001,DTC,Gift Sets,7/12/2024,56232.02
CM001,Wholesale,Gift Sets,7/13/2024,84750.71
CM001,DTC,Gift Sets,7/13/2024,65847.97
CM001,Wholesale,Gift Sets,7/14/2024,75214.85
CM001,DTC,Gift Sets,7/14/2024,65723.97
CM001,Wholesale,Gift Sets,7/15/2024,63284.43
CM001,DTC,Gift Sets,7/15/2024,56997.81
CM001,Wholesale,Gift Sets,7/16/2024,68445.27
CM001,DTC,Gift Sets,7/16/2024,63110.66
CM001,Wholesale,Gift Sets,7/17/2024,66690.72
CM001,DTC,Gift Sets,7/17/2024,56881.32
CM001,Wholesale,Gift Sets,7/18/2024,71692.87
CM001,DTC,Gift Sets,7/18/2024,54127.18
CM001,Wholesale,Gift Sets,7/19/2024,58469.41
CM001,DTC,Gift Sets,7/19/2024,52672.16
CM001,Wholesale,Gift Sets,7/20/2024,68389.6
CM001,DTC,Gift Sets,7/20/2024,62296.26
CM001,Wholesale,Gift Sets,7/21/2024,72137.51
CM001,DTC,Gift Sets,7/21/2024,67304.17
CM001,Wholesale,Gift Sets,7/22/2024,70578.88
CM001,DTC,Gift Sets,7/22/2024,62493.97
CM001,Wholesale,Gift Sets,7/23/2024,57546.11
CM001,DTC,Gift Sets,7/23/2024,55445.57
CM001,Wholesale,Gift Sets,7/24/2024,66753.05
CM001,DTC,Gift Sets,7/24/2024,59802.94
CM001,Wholesale,Gift Sets,7/25/2024,69127.44
CM001,DTC,Gift Sets,7/25/2024,56334.04
CM001,Wholesale,Gift Sets,7/26/2024,61116.1
CM001,DTC,Gift Sets,7/26/2024,69045.87
CM001,Wholesale,Gift Sets,7/27/2024,87334.95
CM001,DTC,Gift Sets,7/27/2024,78050.66
CM001,Wholesale,Gift Sets,7/28/2024,75817.8
CM001,DTC,Gift Sets,7/28/2024,75608.34
CM001,Wholesale,Gift Sets,7/29/2024,60642.44
CM001,DTC,Gift Sets,7/29/2024,53815.34
CM001,Wholesale,Gift Sets,7/30/2024,57549.32
CM001,DTC,Gift Sets,7/30/2024,68231.13
CM001,Wholesale,Gift Sets,7/31/2024,66752.38
CM001,DTC,Gift Sets,7/31/2024,61183.37
CM001,Wholesale,Gift Sets,8/1/2024,76931.24
CM001,DTC,Gift Sets,8/1/2024,83552.71
CM001,Wholesale,Gift Sets,8/2/2024,80275.39
CM001,DTC,Gift Sets,8/2/2024,76121.59
CM001,Wholesale,Gift Sets,8/3/2024,99644.29
CM001,DTC,Gift Sets,8/3/2024,86798.13
CM001,Wholesale,Gift Sets,8/4/2024,111108.99
CM001,DTC,Gift Sets,8/4/2024,94117.23
CM001,Wholesale,Gift Sets,8/5/2024,79143.32
CM001,DTC,Gift Sets,8/5/2024,86296.12
CM001,Wholesale,Gift Sets,8/6/2024,81675.6
CM001,DTC,Gift Sets,8/6/2024,82289.45
CM001,Wholesale,Gift Sets,8/7/2024,75569.27
CM001,DTC,Gift Sets,8/7/2024,70622.61
CM001,Wholesale,Gift Sets,8/8/2024,92028.46
CM001,DTC,Gift Sets,8/8/2024,81242.18
CM001,Wholesale,Gift Sets,8/9/2024,94660.06
CM001,DTC,Gift Sets,8/9/2024,82720.24
CM001,Wholesale,Gift Sets,8/10/2024,111034.63
CM001,DTC,Gift Sets,8/10/2024,104800.44
CM001,Wholesale,Gift Sets,8/11/2024,111433.89
CM001,DTC,Gift Sets,8/11/2024,81895.7
CM001,Wholesale,Gift Sets,8/12/2024,99641.77
CM001,DTC,Gift Sets,8/12/2024,78960.19
CM001,Wholesale,Gift Sets,8/13/2024,97220.31
CM001,DTC,Gift Sets,8/13/2024,84420.6
CM001,Wholesale,Gift Sets,8/14/2024,77273.57
CM001,DTC,Gift Sets,8/14/2024,79804.08
CM001,Wholesale,Gift Sets,8/15/2024,75933.48
CM001,DTC,Gift Sets,8/15/2024,82432.21
CM001,Wholesale,Gift Sets,8/16/2024,78548.77
CM001,DTC,Gift Sets,8/16/2024,74300.37
CM001,Wholesale,Gift Sets,8/17/2024,98914.66
CM001,DTC,Gift Sets,8/17/2024,84474.69
CM001,Wholesale,Gift Sets,8/18/2024,105436.78
CM001,DTC,Gift Sets,8/18/2024,103528.61
CM001,Wholesale,Gift Sets,8/19/2024,96998.85
CM001,DTC,Gift Sets,8/19/2024,75703.19
CM001,Wholesale,Gift Sets,8/20/2024,83641.26
CM001,DTC,Gift Sets,8/20/2024,84180.16
CM001,Wholesale,Gift Sets,8/21/2024,80325.13
CM001,DTC,Gift Sets,8/21/2024,79907.76
CM001,Wholesale,Gift Sets,8/22/2024,96774.15
CM001,DTC,Gift Sets,8/22/2024,65350.2
CM001,Wholesale,Gift Sets,8/23/2024,82989.34
CM001,DTC,Gift Sets,8/23/2024,69422.73
CM001,Wholesale,Gift Sets,8/24/2024,118893.39
CM001,DTC,Gift Sets,8/24/2024,102274.31
CM001,Wholesale,Gift Sets,8/25/2024,120844.26
CM001,DTC,Gift Sets,8/25/2024,79751.97
CM001,Wholesale,Gift Sets,8/26/2024,78750.87
CM001,DTC,Gift Sets,8/26/2024,65528.95
CM001,Wholesale,Gift Sets,8/27/2024,89473.41
CM001,DTC,Gift Sets,8/27/2024,87448.77
CM001,Wholesale,Gift Sets,8/28/2024,83514.22
CM001,DTC,Gift Sets,8/28/2024,68177.96
CM001,Wholesale,Gift Sets,8/29/2024,89589.74
CM001,DTC,Gift Sets,8/29/2024,65096.61
CM001,Wholesale,Gift Sets,8/30/2024,84482.72
CM001,DTC,Gift Sets,8/30/2024,79902.19
CM001,Wholesale,Gift Sets,8/31/2024,112110.19
CM001,DTC,Gift Sets,8/31/2024,99416.05
CM001,Wholesale,Gift Sets,9/1/2024,120413.45
CM001,DTC,Gift Sets,9/1/2024,94823.85
CM001,Wholesale,Gift Sets,9/2/2024,84505.15
CM001,DTC,Gift Sets,9/2/2024,74609.25
CM001,Wholesale,Gift Sets,9/3/2024,83553.54
CM001,DTC,Gift Sets,9/3/2024,68223.76
CM001,Wholesale,Gift Sets,9/4/2024,87892.54
CM001,DTC,Gift Sets,9/4/2024,79806.11
CM001,Wholesale,Gift Sets,9/5/2024,88365.15
CM001,DTC,Gift Sets,9/5/2024,84251.28
CM001,Wholesale,Gift Sets,9/6/2024,99737.7
CM001,DTC,Gift Sets,9/6/2024,88389.97
CM001,Wholesale,Gift Sets,9/7/2024,104768.55
CM001,DTC,Gift Sets,9/7/2024,104242.3
CM001,Wholesale,Gift Sets,9/8/2024,112636.21
CM001,DTC,Gift Sets,9/8/2024,104522.51
CM001,Wholesale,Gift Sets,9/9/2024,96374.79
CM001,DTC,Gift Sets,9/9/2024,67384.69
CM001,Wholesale,Gift Sets,9/10/2024,91775.86
CM001,DTC,Gift Sets,9/10/2024,76271.9
CM001,Wholesale,Gift Sets,9/11/2024,90269.29
CM001,DTC,Gift Sets,9/11/2024,84204.14
CM001,Wholesale,Gift Sets,9/12/2024,83441.61
CM001,DTC,Gift Sets,9/12/2024,84782.83
CM001,Wholesale,Gift Sets,9/13/2024,82864.47
CM001,DTC,Gift Sets,9/13/2024,81789.64
CM001,Wholesale,Gift Sets,9/14/2024,104256.81
CM001,DTC,Gift Sets,9/14/2024,89465.45
CM001,Wholesale,Gift Sets,9/15/2024,97626.76
CM001,DTC,Gift Sets,9/15/2024,103333.34
CM001,Wholesale,Gift Sets,9/16/2024,77263.98
CM001,DTC,Gift Sets,9/16/2024,83761.68
CM001,Wholesale,Gift Sets,9/17/2024,83648.95
CM001,DTC,Gift Sets,9/17/2024,72278.12
CM001,Wholesale,Gift Sets,9/18/2024,78917.97
CM001,DTC,Gift Sets,9/18/2024,85310.96
CM001,Wholesale,Gift Sets,9/19/2024,78779.11
CM001,DTC,Gift Sets,9/19/2024,72793.46
CM001,Wholesale,Gift Sets,9/20/2024,91822.25
CM001,DTC,Gift Sets,9/20/2024,85314.55
CM001,Wholesale,Gift Sets,9/21/2024,115744.37
CM001,DTC,Gift Sets,9/21/2024,94869.11
CM001,Wholesale,Gift Sets,9/22/2024,96327.79
CM001,DTC,Gift Sets,9/22/2024,85414.16
CM001,Wholesale,Gift Sets,9/23/2024,82539.14
CM001,DTC,Gift Sets,9/23/2024,68275.2
CM001,Wholesale,Gift Sets,9/24/2024,86769.98
CM001,DTC,Gift Sets,9/24/2024,71238.54
CM001,Wholesale,Gift Sets,9/25/2024,88567.69
CM001,DTC,Gift Sets,9/25/2024,77470.16
CM001,Wholesale,Gift Sets,9/26/2024,75645.48
CM001,DTC,Gift Sets,9/26/2024,68311.37
CM001,Wholesale,Gift Sets,9/27/2024,89342.07
CM001,DTC,Gift Sets,9/27/2024,71097.95
CM001,Wholesale,Gift Sets,9/28/2024,114095.88
CM001,DTC,Gift Sets,9/28/2024,94726.13
CM001,Wholesale,Gift Sets,9/29/2024,119845.93
CM001,DTC,Gift Sets,9/29/2024,79469.69
CM001,Wholesale,Gift Sets,9/30/2024,78364.55
CM001,DTC,Gift Sets,9/30/2024,74310.88
CM001,Wholesale,Gift Sets,10/1/2024,66629.73
CM001,DTC,Gift Sets,10/1/2024,54497.88
CM001,Wholesale,Gift Sets,10/2/2024,55248.68
CM001,DTC,Gift Sets,10/2/2024,57173.94
CM001,Wholesale,Gift Sets,10/3/2024,62101.59
CM001,DTC,Gift Sets,10/3/2024,52843.52
CM001,Wholesale,Gift Sets,10/4/2024,69120.65
CM001,DTC,Gift Sets,10/4/2024,62474.02
CM001,Wholesale,Gift Sets,10/5/2024,76280.31
CM001,DTC,Gift Sets,10/5/2024,58330.76
CM001,Wholesale,Gift Sets,10/6/2024,86561.31
CM001,DTC,Gift Sets,10/6/2024,62297.94
CM001,Wholesale,Gift Sets,10/7/2024,57652.29
CM001,DTC,Gift Sets,10/7/2024,60686.65
CM001,Wholesale,Gift Sets,10/8/2024,66803.11
CM001,DTC,Gift Sets,10/8/2024,56109.87
CM001,Wholesale,Gift Sets,10/9/2024,63682.32
CM001,DTC,Gift Sets,10/9/2024,51117.7
CM001,Wholesale,Gift Sets,10/10/2024,67229.63
CM001,DTC,Gift Sets,10/10/2024,57792.65
CM001,Wholesale,Gift Sets,10/11/2024,64969.23
CM001,DTC,Gift Sets,10/11/2024,47922.74
CM001,Wholesale,Gift Sets,10/12/2024,80799.33
CM001,DTC,Gift Sets,10/12/2024,65526.01
CM001,Wholesale,Gift Sets,10/13/2024,76196.09
CM001,DTC,Gift Sets,10/13/2024,65831.96
CM001,Wholesale,Gift Sets,10/14/2024,57717.24
CM001,DTC,Gift Sets,10/14/2024,60082.61
CM001,Wholesale,Gift Sets,10/15/2024,60503.25
CM001,DTC,Gift Sets,10/15/2024,62118.16
CM001,Wholesale,Gift Sets,10/16/2024,66399.35
CM001,DTC,Gift Sets,10/16/2024,54393.4
CM001,Wholesale,Gift Sets,10/17/2024,72381.53
CM001,DTC,Gift Sets,10/17/2024,57246.75
CM001,Wholesale,Gift Sets,10/18/2024,57059.69
CM001,DTC,Gift Sets,10/18/2024,57528.02
CM001,Wholesale,Gift Sets,10/19/2024,68457.76
CM001,DTC,Gift Sets,10/19/2024,71678.91
CM001,Wholesale,Gift Sets,10/20/2024,70536.5
CM001,DTC,Gift Sets,10/20/2024,67120.21
CM001,Wholesale,Gift Sets,10/21/2024,66941.12
CM001,DTC,Gift Sets,10/21/2024,53489.23
CM001,Wholesale,Gift Sets,10/22/2024,55565.51
CM001,DTC,Gift Sets,10/22/2024,57726.66
CM001,Wholesale,Gift Sets,10/23/2024,59735.17
CM001,DTC,Gift Sets,10/23/2024,59296.83
CM001,Wholesale,Gift Sets,10/24/2024,58060.89
CM001,DTC,Gift Sets,10/24/2024,56972.07
CM001,Wholesale,Gift Sets,10/25/2024,63451.34
CM001,DTC,Gift Sets,10/25/2024,51719.8
CM001,Wholesale,Gift Sets,10/26/2024,72304.53
CM001,DTC,Gift Sets,10/26/2024,71586.99
CM001,Wholesale,Gift Sets,10/27/2024,86194.93
CM001,DTC,Gift Sets,10/27/2024,65727.96
CM001,Wholesale,Gift Sets,10/28/2024,56570.25
CM001,DTC,Gift Sets,10/28/2024,60921.98
CM001,Wholesale,Gift Sets,10/29/2024,58665.69
CM001,DTC,Gift Sets,10/29/2024,62160.49
CM001,Wholesale,Gift Sets,10/30/2024,70752.26
CM001,DTC,Gift Sets,10/30/2024,53505.84
CM001,Wholesale,Gift Sets,10/31/2024,67499.73
CM001,DTC,Gift Sets,10/31/2024,52747.45
CM001,Wholesale,Gift Sets,11/1/2024,82148.42
CM001,DTC,Gift Sets,11/1/2024,73142.95
CM001,Wholesale,Gift Sets,11/2/2024,104677.2
CM001,DTC,Gift Sets,11/2/2024,96217.71
CM001,Wholesale,Gift Sets,11/3/2024,115619.27
CM001,DTC,Gift Sets,11/3/2024,88500.05
CM001,Wholesale,Gift Sets,11/4/2024,83929.93
CM001,DTC,Gift Sets,11/4/2024,86085.32
CM001,Wholesale,Gift Sets,11/5/2024,80970.21
CM001,DTC,Gift Sets,11/5/2024,89519.5
CM001,Wholesale,Gift Sets,11/6/2024,100052.86
CM001,DTC,Gift Sets,11/6/2024,88029.09
CM001,Wholesale,Gift Sets,11/7/2024,96305.62
CM001,DTC,Gift Sets,11/7/2024,87685.44
CM001,Wholesale,Gift Sets,11/8/2024,83944.78
CM001,DTC,Gift Sets,11/8/2024,70236.58
CM001,Wholesale,Gift Sets,11/9/2024,124508.97
CM001,DTC,Gift Sets,11/9/2024,102394.83
CM001,Wholesale,Gift Sets,11/10/2024,115548.39
CM001,DTC,Gift Sets,11/10/2024,106715.9
CM001,Wholesale,Gift Sets,11/11/2024,84233.45
CM001,DTC,Gift Sets,11/11/2024,73353.02
CM001,Wholesale,Gift Sets,11/12/2024,104439.49
CM001,DTC,Gift Sets,11/12/2024,82704.55
CM001,Wholesale,Gift Sets,11/13/2024,90402.06
CM001,DTC,Gift Sets,11/13/2024,79439.51
CM001,Wholesale,Gift Sets,11/14/2024,94776.74
CM001,DTC,Gift Sets,11/14/2024,87646.8
CM001,Wholesale,Gift Sets,11/15/2024,88158.86
CM001,DTC,Gift Sets,11/15/2024,91625.84
CM001,Wholesale,Gift Sets,11/16/2024,97684.51
CM001,DTC,Gift Sets,11/16/2024,107757.61
CM001,Wholesale,Gift Sets,11/17/2024,108950.91
CM001,DTC,Gift Sets,11/17/2024,103904.17
CM001,Wholesale,Gift Sets,11/18/2024,101766.64
CM001,DTC,Gift Sets,11/18/2024,88982.57
CM001,Wholesale,Gift Sets,11/19/2024,86934.02
CM001,DTC,Gift Sets,11/19/2024,79660.1
CM001,Wholesale,Gift Sets,11/20/2024,87794.45
CM001,DTC,Gift Sets,11/20/2024,78538.17
CM001,Wholesale,Gift Sets,11/21/2024,97819.15
CM001,DTC,Gift Sets,11/21/2024,89860.62
CM001,Wholesale,Gift Sets,11/22/2024,102042.22
CM001,DTC,Gift Sets,11/22/2024,69006.78
CM001,Wholesale,Gift Sets,11/23/2024,116252.64
CM001,DTC,Gift Sets,11/23/2024,102825.24
CM001,Wholesale,Gift Sets,11/24/2024,123952.86
CM001,DTC,Gift Sets,11/24/2024,87766.75
CM001,Wholesale,Gift Sets,11/25/2024,91380.6
CM001,DTC,Gift Sets,11/25/2024,82348.26
CM001,Wholesale,Gift Sets,11/26/2024,104359.82
CM001,DTC,Gift Sets,11/26/2024,79398.18
CM001,Wholesale,Gift Sets,11/27/2024,91867.83
CM001,DTC,Gift Sets,11/27/2024,87962.15
CM001,Wholesale,Gift Sets,11/28/2024,102635.28
CM001,DTC,Gift Sets,11/28/2024,89356.95
CM001,Wholesale,Gift Sets,11/29/2024,100362.55
CM001,DTC,Gift Sets,11/29/2024,81258.28
CM001,Wholesale,Gift Sets,11/30/2024,111529.27
CM001,DTC,Gift Sets,11/30/2024,106328.09
CM001,Wholesale,Gift Sets,12/1/2024,166127.81
CM001,DTC,Gift Sets,12/1/2024,155579.57
CM001,Wholesale,Gift Sets,12/2/2024,121052.22
CM001,DTC,Gift Sets,12/2/2024,115380.31
CM001,Wholesale,Gift Sets,12/3/2024,129051.38
CM001,DTC,Gift Sets,12/3/2024,119631.73
CM001,Wholesale,Gift Sets,12/4/2024,110690.73
CM001,DTC,Gift Sets,12/4/2024,108469.71
CM001,Wholesale,Gift Sets,12/5/2024,115668.01
CM001,DTC,Gift Sets,12/5/2024,130039.27
CM001,Wholesale,Gift Sets,12/6/2024,134854.14
CM001,DTC,Gift Sets,12/6/2024,131099.39
CM001,Wholesale,Gift Sets,12/7/2024,158740.77
CM001,DTC,Gift Sets,12/7/2024,134075.25
CM001,Wholesale,Gift Sets,12/8/2024,175452.04
CM001,DTC,Gift Sets,12/8/2024,144269.78
CM001,Wholesale,Gift Sets,12/9/2024,134185.6
CM001,DTC,Gift Sets,12/9/2024,98313.85
CM001,Wholesale,Gift Sets,12/10/2024,121124.76
CM001,DTC,Gift Sets,12/10/2024,109039.33
CM001,Wholesale,Gift Sets,12/11/2024,146854.96
CM001,DTC,Gift Sets,12/11/2024,98529.93
CM001,Wholesale,Gift Sets,12/12/2024,127226.41
CM001,DTC,Gift Sets,12/12/2024,99568.38
CM001,Wholesale,Gift Sets,12/13/2024,131276.73
CM001,DTC,Gift Sets,12/13/2024,130975.37
CM001,Wholesale,Gift Sets,12/14/2024,142251.23
CM001,DTC,Gift Sets,12/14/2024,149233.19
CM001,Wholesale,Gift Sets,12/15/2024,176376.52
CM001,DTC,Gift Sets,12/15/2024,128807.38
CM001,Wholesale,Gift Sets,12/16/2024,132690.36
CM001,DTC,Gift Sets,12/16/2024,126693.64
CM001,Wholesale,Gift Sets,12/17/2024,111101.57
CM001,DTC,Gift Sets,12/17/2024,118370.36
CM001,Wholesale,Gift Sets,12/18/2024,120256.69
CM001,DTC,Gift Sets,12/18/2024,118143.73
CM001,Wholesale,Gift Sets,12/19/2024,133074.23
CM001,DTC,Gift Sets,12/19/2024,113898.58
CM001,Wholesale,Gift Sets,12/20/2024,131349.51
CM001,DTC,Gift Sets,12/20/2024,114578.81
CM001,Wholesale,Gift Sets,12/21/2024,138240.17
CM001,DTC,Gift Sets,12/21/2024,156555.91
CM001,Wholesale,Gift Sets,12/22/2024,155506.85
CM001,DTC,Gift Sets,12/22/2024,124857.74
CM001,Wholesale,Gift Sets,12/23/2024,146362.64
CM001,DTC,Gift Sets,12/23/2024,111455.02
CM001,Wholesale,Gift Sets,12/24/2024,133653.88
CM001,DTC,Gift Sets,12/24/2024,114655.04
CM001,Wholesale,Gift Sets,12/25/2024,0
CM001,DTC,Gift Sets,12/25/2024,99843.18
CM001,Wholesale,Gift Sets,12/26/2024,144119
CM001,DTC,Gift Sets,12/26/2024,120946.89
CM001,Wholesale,Gift Sets,12/27/2024,133761.96
CM001,DTC,Gift Sets,12/27/2024,108017.4
CM001,Wholesale,Gift Sets,12/28/2024,173004.88
CM001,DTC,Gift Sets,12/28/2024,134181.99
CM001,Wholesale,Gift Sets,12/29/2024,140769.95
CM001,DTC,Gift Sets,12/29/2024,139644.9
CM001,Wholesale,Gift Sets,12/30/2024,125612.82
CM001,DTC,Gift Sets,12/30/2024,124169.89
CM001,Wholesale,Gift Sets,12/31/2024,114914.08
CM001,DTC,Gift Sets,12/31/2024,103863.46
CM001,Wholesale,Gift Sets,1/1/2025,67243.36
CM001,DTC,Gift Sets,1/1/2025,53025.18
CM001,Wholesale,Gift Sets,1/2/2025,54442.53
CM001,DTC,Gift Sets,1/2/2025,55388.97
CM001,Wholesale,Gift Sets,1/3/2025,64847.48
CM001,DTC,Gift Sets,1/3/2025,56528.41
CM001,Wholesale,Gift Sets,1/4/2025,53326.81
CM001,DTC,Gift Sets,1/4/2025,55434.57
CM001,Wholesale,Gift Sets,1/5/2025,57335.21
CM001,DTC,Gift Sets,1/5/2025,55436.54
CM001,Wholesale,Gift Sets,1/6/2025,82025.76
CM001,DTC,Gift Sets,1/6/2025,59822.15
CM001,Wholesale,Gift Sets,1/7/2025,70093.35
CM001,DTC,Gift Sets,1/7/2025,60452.34
CM001,Wholesale,Gift Sets,1/8/2025,64453.69
CM001,DTC,Gift Sets,1/8/2025,53066.34
CM001,Wholesale,Gift Sets,1/9/2025,61680.85
CM001,DTC,Gift Sets,1/9/2025,58623.56
CM001,Wholesale,Gift Sets,1/10/2025,51497.43
CM001,DTC,Gift Sets,1/10/2025,60509.44
CM001,Wholesale,Gift Sets,1/11/2025,65493.56
CM001,DTC,Gift Sets,1/11/2025,52296.74
CM001,Wholesale,Gift Sets,1/12/2025,68188.59
CM001,DTC,Gift Sets,1/12/2025,55625.04
CM001,Wholesale,Gift Sets,1/13/2025,69138.51
CM001,DTC,Gift Sets,1/13/2025,73262.09
CM001,Wholesale,Gift Sets,1/14/2025,79400.57
CM001,DTC,Gift Sets,1/14/2025,67531.43
CM001,Wholesale,Gift Sets,1/15/2025,66367.33
CM001,DTC,Gift Sets,1/15/2025,61538.01
CM001,Wholesale,Gift Sets,1/16/2025,68722.06
CM001,DTC,Gift Sets,1/16/2025,53357.55
CM001,Wholesale,Gift Sets,1/17/2025,59046.46
CM001,DTC,Gift Sets,1/17/2025,53019.41
CM001,Wholesale,Gift Sets,1/18/2025,57797.99
CM001,DTC,Gift Sets,1/18/2025,55930.82
CM001,Wholesale,Gift Sets,1/19/2025,63388.57
CM001,DTC,Gift Sets,1/19/2025,55648.16
CM001,Wholesale,Gift Sets,1/20/2025,77042.63
CM001,DTC,Gift Sets,1/20/2025,74829.98
CM001,Wholesale,Gift Sets,1/21/2025,82275.35
CM001,DTC,Gift Sets,1/21/2025,62920.68
CM001,Wholesale,Gift Sets,1/22/2025,51940.75
CM001,DTC,Gift Sets,1/22/2025,47918.22
CM001,Wholesale,Gift Sets,1/23/2025,64698.38
CM001,DTC,Gift Sets,1/23/2025,52140.9
CM001,Wholesale,Gift Sets,1/24/2025,65536.8
CM001,DTC,Gift Sets,1/24/2025,55682.51
CM001,Wholesale,Gift Sets,1/25/2025,60114.81
CM001,DTC,Gift Sets,1/25/2025,51962.24
CM001,Wholesale,Gift Sets,1/26/2025,68615.01
CM001,DTC,Gift Sets,1/26/2025,55117.71
CM001,Wholesale,Gift Sets,1/27/2025,75844.32
CM001,DTC,Gift Sets,1/27/2025,60610.16
